M,type,N1,N2,N3,N4
39417,QUAD,19027,84,1001,19634.0
39425,QUAD,19773,53,19723,19747.0
39428,QUAD,102,15802,19517,19471.0
39435,QUAD,68,51,19754,19724.0
39440,TRIA,100,15,15729,
39442,QUAD,19787,19770,19773,19747.0
39448,QUAD,53,19773,57,68.0
39458,QUAD,19787,1001,84,19003.0
39463,QUAD,57,19795,51,68.0
39468,QUAD,19754,51,19799,19778.0
39471,QUAD,19792,15,19481,19778.0
39473,QUAD,19770,7,57,19773.0
39481,QUAD,19778,19799,19811,19792.0
39485,QUAD,92,15730,15,19792.0
39486,QUAD,19795,57,7,19813.0
39492,QUAD,19817,19799,51,19795.0
39493,QUAD,7,19770,19808,19819.0
39497,TRIA,74,72,15730,
39501,QUAD,74,19512,19476,19474.0
39502,QUAD,19787,19003,19004,19808.0
39504,QUAD,19826,19811,19799,19817.0
39507,QUAD,19813,7,19819,41.0
39508,QUAD,19811,19846,92,19792.0
39511,QUAD,19795,19813,11,19817.0
39514,QUAD,19808,19004,19005,19819.0
39516,QUAD,19850,47,19500,19804.0
39522,QUAD,19824,19826,19817,11.0
39528,QUAD,19026,41,19819,19005.0
39531,QUAD,11,37,19496,19824.0
39533,QUAD,19834,19824,19496,19497.0
39536,TRIA,19512,19475,19476,
39545,QUAD,92,19846,19850,19804.0
39548,QUAD,19497,19867,19844,19834.0
39549,QUAD,19834,27,19826,19824.0
39550,QUAD,19512,31,19463,19475.0
39551,QUAD,41,19026,19002,37.0
39554,QUAD,27,19864,19850,19846.0
39563,QUAD,29,43,12941,70.0
39569,QUAD,19844,19864,27,19834.0
39575,QUAD,19867,19497,19576,19282.0
39586,TRIA,19894,12941,43,
39589,QUAD,19844,19867,19892,19879.0
39596,QUAD,19867,19282,19432,19892.0
39600,QUAD,70,12941,19561,12937.0
39608,QUAD,66,12937,19561,12935.0
39612,QUAD,19879,25,19864,19844.0
39618,QUAD,76,12935,19561,12981.0
39629,TRIA,12935,19442,66,
39650,QUAD,19892,19432,39,80.0
39676,QUAD,12505,3858,19430,19437.0
39683,QUAD,3858,21,17,19430.0
39686,TRIA,19446,19560,19450,
39687,QUAD,19560,19446,12941,19561.0
39690,TRIA,19449,19450,19560,
39693,QUAD,19560,19561,12981,19449.0
39695,TRIA,19445,19560,19450,
39696,QUAD,12937,19561,19560,19445.0
39701,TRIA,19452,19450,19560,
39704,QUAD,19560,19561,12935,19452.0
39719,QUAD,1020,19438,19439,19459.0
39720,QUAD,1020,3858,12505,19438.0
